@id	@lat	@lon
527007383	50.9477695	4.6049691
527007414	50.9352885	4.6244922
528047189	51.1364981	5.4533929
533253581	51.2624814	4.4189652
534409416	50.4517319	4.6351307
537782706	50.8863051	4.6683507
539777888	50.6277291	5.9686930
539795089	50.6227616	5.9492800
539874219	50.6468686	6.0050530
541064012	51.2053035	2.8713370
542418325	50.4633695	4.0358853
549052367	50.8618156	4.6272675
549309769	51.0895997	3.6546626
549353873	51.0816765	3.7250917
549441865	51.1260357	4.4516475
549495585	51.0456494	3.7437856
550382731	50.9115013	3.6179601
550394184	51.0350130	3.6392081
550398250	51.1253009	3.1274200
552237771	51.0446255	3.4086354
559460886	50.9089859	4.6780252
559462397	50.9115393	4.6707482
559605306	51.1912625	2.8409316
559615334	51.1933866	2.8401952
560619089	51.1432678	4.5479507
560712738	51.1600472	4.5104932
561606317	51.1262420	4.5055525
562804638	50.8588232	4.3963847
562933377	51.4381411	4.9317882
563919891	50.8721130	4.3998995
564657541	51.1606473	4.4286477
567203234	50.7000191	3.5805840
568799060	51.3910921	4.5727853
571853947	50.8751933	4.3751235
571853961	50.8827880	4.3753588
574815387	50.8863773	4.4225595
574849312	50.8736687	4.3837255
576656709	50.8021797	4.3733463
576656710	50.8042008	4.3725958
580861258	51.0447911	4.4774285
580861596	51.0459347	4.4786297
582604392	51.4548941	4.4744114
582604612	51.4621115	4.4743568
597139605	51.0935584	4.2303351
600092123	50.9043984	4.3627562
602095011	51.1299706	5.5744127
602500332	50.9014315	4.3547581
602500338	50.9015683	4.3580689
603236092	50.3532649	6.3846224
609990302	50.8685394	4.6980021
614043829	50.5359625	4.5489084
614288828	50.7349990	5.7672786
615889362	50.8732205	4.4852559
617874502	51.0680607	3.7316468
629511923	51.0710463	3.6811079
637028363	51.1759001	3.7459032
643816379	50.4565551	3.9832931
644064591	51.0259253	3.7112294
644905713	50.7920636	4.3579685
645292790	50.8543936	4.3963816
645522147	51.2134608	4.4938816
645522151	51.2138795	4.4941287
655090324	51.1387985	5.6078504
655302639	50.9416528	4.3229821
655302643	50.9474301	4.3172283
660784502	50.6261066	5.5886979
662186949	50.9337045	4.3255770
666982835	50.8278123	4.3023545
666982837	50.8280745	4.3019466
667485354	51.1357181	2.8206873
668834725	51.0219965	3.7088732
669796868	50.9788709	4.3528280
670519796	51.1955908	3.2137599
672346360	50.3966562	5.9366002
674293611	50.3496367	5.4905650
676009812	50.6304634	5.5865155
676830476	51.3134430	4.9487057
676830477	51.3211220	4.9666227
676830478	51.3208634	4.9692673
677812655	51.3041292	4.9507340
678912944	50.5417490	5.1501016
684093178	51.3018828	4.7797874
684606946	50.4876987	4.5590100
685307023	50.4532970	3.9280036
687540348	51.3423960	4.6219704
692324853	50.8466817	3.3787123
697068713	50.4808985	4.6070948
701530168	50.9711460	3.5392680
703229590	50.9744222	4.5632046
703229655	50.9770913	4.5598619
703332307	50.9185118	5.2613285
705248771	51.2473684	5.5451104
705368274	50.9607104	4.6002239
705917985	50.9618809	4.6034499
706673731	51.1202771	3.6792185
715537730	51.0391644	4.3286019
718769331	51.0045306	5.5090038
726583762	50.7425558	3.2319873
726591953	50.7405467	3.2548399
726594723	50.7417478	3.2512342
727394545	51.0068995	4.3194643
727394560	51.0003204	4.3106965
727394564	51.0010403	4.3091842
727417488	51.0126402	4.3401504
728634195	50.7213761	5.6926297
737361993	50.7590055	5.7608746
738933501	50.4725056	3.7849341
740597409	50.7386666	5.7115134
745726657	51.0116293	4.1166821
746323812	51.0134322	4.3213791
760589400	50.6522696	5.9963654
764435602	50.9608926	4.2368652
765640630	50.9747827	4.6294759
769866498	50.5222470	5.2176539
771195722	50.9303559	4.2688695
774053382	50.6719008	6.0723416
778711022	51.2015109	3.8074716
779054056	49.8660119	4.8788453
779079905	51.0411569	3.7334846
783205525	50.6902971	6.0812764
783320193	50.4636187	4.8435839
785569303	50.2321929	5.0036670
787204355	51.0180100	4.3152549
791726170	51.0597391	4.3510118
791726186	51.0593701	4.3478007
791729632	51.0584922	4.3309756
797135778	50.8863437	4.6700170
799254985	51.0471898	4.3794106
799258354	51.0500993	4.3730482
807985456	51.0050010	5.4955368
812073088	51.1877951	2.9949531
816332952	50.4877789	4.7100361
821045371	51.0381478	3.6319460
821045372	51.0380416	3.6307459
821292966	51.1736630	4.4046008
822906068	51.2227178	2.9859751
833181946	51.0904204	4.5109505
836125736	50.5944118	4.3672287
840919334	51.2057545	2.8666242
850200345	50.9405155	5.3556749
850230913	50.9135214	5.3224088
851109592	50.6831802	3.8975591
851109601	50.6842642	3.8976721
864694928	51.1495046	2.9545042
867324139	50.8733832	4.3288516
867332608	50.8786908	4.3329392
867332611	50.8783039	4.3331855
868476515	50.8867174	4.3167018
868774235	51.0909930	3.7246827
874477612	50.5167363	3.6002478
875700671	51.3332073	3.2911751
880553233	50.9379804	5.3156852
888462506	50.7308063	5.6959986
889557794	50.4876848	5.0252239
890982132	50.8631097	3.1097699
890982134	50.8371867	3.1140834
921144618	51.0758438	2.5560702
921144645	51.0759156	2.5583756
926754449	50.6688699	5.9733570
927241443	51.2143998	2.9423375
927241485	51.2146188	2.9420659
927498977	51.0729420	2.5986647
932968723	50.7447100	5.7019792
943579231	50.9020462	4.3372337
943579239	50.9023177	4.3392381
954546663	50.9004102	4.3208029
955800038	50.6572489	3.2417888
966310357	50.8752954	4.6757003
966310374	50.8749885	4.6740683
973857627	50.5227344	3.6564716
973861382	50.5478246	3.6049421
977777408	50.8691125	4.6461166
978794612	50.9422085	3.0659538
979807940	50.4617340	3.8111904
979807993	50.4627276	3.8101206
980466208	50.5422207	5.8291796
980574142	50.9061642	4.8664065
984201511	50.8682646	4.4039397
987459197	50.7835241	4.5058505
988616151	50.8964574	3.0174623
992825919	50.9464794	4.9803598
992834409	50.7477039	4.6899535
992834410	50.7469687	4.6878426
992966931	51.1399155	5.5913949
998185983	50.9333040	4.9375302
998261912	51.2085844	4.4470699
998277998	51.2090090	4.4357176
1013320757	50.4485964	3.9019697
1013320775	50.4492337	3.9053937
1014259955	51.2159033	4.2658920
1021088038	50.6260988	3.3678368
1023826391	50.4032683	3.8635230
1024706469	50.4552217	4.6430132
1025149266	51.2580796	4.8006357
1025149268	51.2617698	4.7900147
1031651389	50.7936954	4.3066594
1036941912	50.8964066	3.1749350
1040144174	51.0013279	5.1776433
1056771600	51.1394952	2.7559214
1071478513	50.8449856	4.8262753
1083551960	51.2502359	4.4671387
1089883659	51.2642558	4.4024492
1094135982	50.8926527	4.3331218
1096181433	51.2482010	4.4975332
1096549848	50.7057805	5.2498976
1099873325	50.8600547	3.5794537
1102480988	50.6422729	6.0121928
1102481111	50.6409380	6.0140340
1104135093	50.7771772	4.9534648
1106127055	50.8884386	4.3396286
1106144200	50.8967169	4.3121497
1106534354	50.3040929	5.0990952
1109149519	51.2322348	4.8312823
1109149573	51.2500703	4.8168291
1109171457	51.0619909	3.8807591
1115755891	50.6949998	2.9103867
1117380715	51.1393512	3.1405375
1119458697	50.9091268	3.2178773
1123754587	51.1317035	3.1578666
1126789189	50.4504541	4.8348179
1128036925	50.8888319	4.2669575
1128042610	51.1204417	3.0879763
1128633334	50.3002186	5.1009159
1139346394	50.7388891	4.6937250
1139534315	50.5914222	5.5716698
1141838783	50.9323118	3.1992271
1144571452	50.5110906	4.0079789
1145115337	50.4364103	3.9253030
1147017896	50.8380580	4.4635872
1147999943	50.2356482	5.3007282
1149325404	50.3128563	5.1397934
1150890675	50.8783750	4.2814235
1150955176	50.4111217	4.8809499
1150976056	50.8906619	4.2585041
1152683044	50.6778907	5.6404881
1152683056	50.6750081	5.6399720
1159065258	50.8378817	4.0091139
1162347194	50.4524083	3.9765124
1165066762	51.2541069	4.4910582
1165067331	51.2511657	4.5080741
1165067334	51.2523207	4.5065936
1165067342	51.2523409	4.5137604
1172902778	50.3858355	4.9943877
1172903170	50.3863802	4.9917211
1196636055	51.2145071	4.0706748
1198194310	50.9330156	4.0542887
1199350741	51.0774769	3.4490526
1200300713	50.8710738	4.2613092
1200437407	50.3782360	4.8684912
1200488242	50.3603048	4.8704134
1204177695	50.4785340	6.1117568
1206762075	50.8824137	4.8399582
1209231396	50.4752767	4.8742049
1221369840	50.8696671	4.2915880
1223243951	50.0678510	4.5013765
1223244004	50.0419158	4.5009817
1223600379	50.4910978	4.4561158
1223600404	50.4867164	4.4509904
1223607515	50.6618921	4.4136464
1224474448	50.5703959	4.4534691
1226467265	50.8290017	4.0385325
1226573644	50.7753449	3.8592723
1229581720	50.8716305	4.3553394
1229596841	50.8647000	4.3066708
1229699799	50.8675274	4.2772479
1229699812	50.8674125	4.2794669
1230556840	50.5964771	3.6012069
1235292039	50.4701969	3.9193337
1237866739	50.8275445	4.3741240
1238554135	50.3943353	4.6954595
1240012842	50.8460758	4.2910912
1240034341	50.8457433	4.2828208
1243264232	51.1946961	4.7297979
1244061682	50.4769810	3.8441579
1246160981	50.4067377	4.4960508
1248160246	50.7865705	4.4984550
1248875956	50.2703243	4.9043395
1250302254	50.6105976	4.3371612
1252231197	50.6019272	3.6391829
1256649029	50.7754095	4.3258973
1259508479	51.2153658	5.3764169
1259527864	50.8391743	4.2055980
1261415060	50.8003115	4.9594532
1267280145	50.3122952	4.8758665
1268711480	50.8592077	4.3093628
1272066628	51.2038582	4.7764845
1272176142	50.4342355	3.8172270
1274772545	50.4910798	5.0900313
1276849259	50.8621546	4.3166909
1276932238	50.8981395	4.2282790
1276952286	50.8922327	4.2521617
1280771280	50.4743123	3.8939268
1281822121	50.4258497	3.8462767
1282580433	50.8888252	3.2368424
1284295334	50.6859525	3.3366230
1289168255	50.8561000	3.1886046
1289168454	50.8442728	3.1909431
1289876113	50.8685321	3.2350558
1291760978	51.2272299	4.4394050
1293287407	50.9550459	3.9110444
1293744456	50.9440454	4.0218412
1295209753	50.6722491	4.7259579
1295774052	50.9413538	4.0053331
1295774054	50.9415740	4.0027917
1301270725	50.8031583	5.0594838
1301274651	50.7530705	4.9515578
1306027345	50.5045804	5.6622478
1306505104	50.6479630	5.6253717
1306505114	50.6507105	5.6263109
1307387696	51.0853806	2.6005948
1313420054	51.1330337	2.7460557
1313420056	51.1333880	2.7447755
1313536375	51.0335133	3.6373933
1318839478	50.7575232	3.8538899
1321661686	50.8350048	4.2798531
1323131140	51.3435916	4.3470210
1323131141	51.3242327	4.3471034
1323362275	51.1483293	2.7236051
1323385565	51.0061572	4.2070510
1323482702	51.0759551	2.6550830
1329736267	51.2159200	3.6221400
1332113868	50.6171494	5.4986795
1338425267	51.2061145	4.3984878
1340011169	51.0287612	4.2492785
1346762169	50.7977041	4.3110160
1347723253	50.9143386	4.0324993
1357001683	50.2306124	5.3267407
1359528164	50.3052290	4.1151498
1359528166	50.3123512	4.1355369
1361318629	50.6787385	5.6407351
1364813789	51.1033509	3.4370931
1367342097	50.4622131	4.4147762
1374563021	51.0246124	3.0546229
1376194849	50.6239748	3.7296374
1378025588	51.3154719	3.1465189
1378766697	50.4408322	3.8466999
1379307853	50.3885022	5.2372727
1379442669	51.2156115	4.3096886
1379442671	51.2207974	4.3000934
1379442672	51.2209379	4.2939507
1379442673	51.2037641	4.3179177
1389442034	50.4983263	4.1239713
1389442035	50.4986170	4.1234042
1390210417	51.1981277	3.2306371
1391111439	50.4580945	4.2341818
1396931560	50.9422014	4.4381572
1399688255	50.3451549	4.2647787
1399727666	50.3875885	4.8033800
1400472297	50.8376618	4.9442880
1402227171	50.4046159	3.9192356
1409502678	51.0368927	3.7496270
1418013558	50.8481425	4.4258371
1430792713	50.8957189	2.8708186
1438103899	51.1338088	2.6830187
1443604030	50.8132154	4.9332269
1443656392	50.8067714	4.9470618
1443656438	50.8128628	4.9372127
1443671787	50.8649513	4.9572971
1443673807	50.8070922	4.9609509
1446942982	51.1171737	2.6818521
1449655465	50.4496049	3.9889694
1454749330	50.9873807	4.1373514
1454749331	50.9867711	4.1373890
1454749333	50.9853022	4.1383734
1459983258	51.2600571	3.7215942
1463864476	51.0973605	5.7886648
1466746722	51.0126793	4.1163165
1472914982	50.9633892	4.2191021
1476328289	51.2088762	3.7639480
1476328301	51.2055708	3.7658282
1482103384	50.9384182	5.3122860
1483496316	50.9271301	4.2305331
1485998042	50.9038550	2.7842645
1487278564	51.0312038	2.8786043
1488313243	51.2236998	3.2005054
1488402331	50.8187091	4.2920548
1489350303	51.1805929	5.1045020
1491899389	51.3938048	4.4745595
1491912642	51.3854963	4.5031143
1492466352	50.2512754	4.9180637
1493386601	50.9388050	5.3111932
1493564043	51.1011958	4.3912988
1493583690	51.1865934	4.8391837
1493615675	51.3664184	4.4669265
1496621893	51.1061775	4.3681987
1506190116	50.4668542	4.2686590
1508412262	50.8105334	4.4413835
1510467659	50.8101956	4.4424297
1510470353	50.8111947	4.4400304
1512081921	50.8134049	4.4271537
1514292504	51.2104151	4.8082545
1515014513	51.1984511	3.2305637
1517476416	50.8156755	4.4168910
1526262725	50.5059793	5.3962413
1529285025	50.5619155	5.5478229
1529286878	50.5675254	5.5505469
1538267035	51.1728825	4.4007672
1540241845	51.0683900	4.6971888
1540278269	51.0692952	4.6951597
1540503410	51.2132732	3.2002205
1540759920	50.2766279	6.1215805
1545587354	50.5765635	5.8660850
1546284451	51.0354580	2.5697819
1547983126	50.8105162	4.3999114
1552480884	50.7515113	4.5239048
1552488126	50.7505980	4.5229167
1561429283	50.7973458	4.9891452
1561429286	50.7987264	5.0164214
1563036814	50.5761159	5.5365910
1575636571	50.9120601	4.1216831
1582751580	51.1183664	4.3342785
1583769953	51.0741272	4.2932357
1583781031	51.1571842	4.9934662
1586214955	50.4284586	4.0764325
1586277308	50.9083610	5.5225064
1586851090	51.3467538	4.3965615
1588368435	50.5899431	5.7449423
1592450331	50.1994281	4.5501906
1595342530	50.3390204	4.3110135
1602167065	51.0185660	4.4940062
1605830779	51.0882572	4.2755510
1605835808	51.0864594	4.2733141
1606972206	50.7488358	3.2112661
1608483619	50.1683258	5.2785632
1609688591	50.9363587	4.0542762
1611901295	50.6578013	5.6270864
1621296640	50.0472639	4.3125430
1623928626	51.1260040	3.3472581
1625082269	51.0253395	4.0082468
1625422156	51.0944223	4.0128531
1627011545	51.1509616	4.1531824
1628252065	50.6692611	5.5424134
1628252089	50.6713384	5.5491913
1628351345	51.0729003	3.7752979
1628351361	51.0816933	3.7903511
1628528385	51.1777177	4.1917342
1629427781	51.0410570	3.8901062
1631413077	50.8217589	4.3594214
1631505110	50.8146952	4.4255540
1633030331	50.7932294	4.3337873
1634276025	51.2069731	3.2692765
1634276045	51.2075019	3.2669238
1635129700	51.0605295	3.7571598
1636774917	51.2079118	4.5495627
1637742224	51.1599930	3.2354058
1639076050	50.9401811	4.7460992
1639402271	51.1804360	5.0159958
1642165712	50.5911255	5.6065201
1644333156	50.8130387	2.6354331
1644963448	50.5155962	3.9215562
1645453823	50.5685422	5.6237967
1645468340	50.5641380	5.6351376
1650293996	51.1579537	2.9860279
1651873398	50.4909668	5.5850291
1657523369	50.5360803	5.5697819
1659273088	50.8470855	2.8778425
1659273096	50.8578750	2.8831797
1661392001	50.6078737	4.4505361
1674776461	50.8440408	3.2677100
1674852062	50.8261251	3.1172442
1674926448	50.9263614	5.4803014
1674926451	50.9314534	5.4655985
1678028890	49.8713535	5.4822778
1678897466	50.5455794	5.3126573
1679634717	50.9294290	3.0916894
1679666095	50.7433663	4.6776108
1679682782	50.7119793	4.6051590
1682996010	50.9019602	3.2641171
1683041728	50.9167866	3.2386329
1683041755	50.9279728	3.1824628
1683227367	50.9501630	5.2597734
1683701475	51.2337350	4.4626304
1683792047	51.2454515	4.4305126
1690210899	50.9937752	4.7074379
1692887598	51.0192215	2.9685032
1696662632	50.6550930	5.5986342
1699435696	50.8758359	4.4952422
1702645804	50.9904608	4.5389045
1704472519	51.1437505	5.7449150
1705618391	50.2260787	5.3387818
1707447903	50.9125103	3.5001294
1710707396	51.2740067	4.4177325
1711225380	50.5640246	5.5758579
1713390586	50.2304840	5.3249378
1717580508	51.0241377	2.9184456
1717580509	51.0369730	2.8307526
1717580523	51.0275483	2.8649062
1717705972	50.9962260	4.7523137
1719247800	50.5474652	3.9043298
1719725388	50.5041638	3.9309566
1720311348	50.4749256	3.8133178
1720467100	51.2428070	4.4501043
1721832084	50.4676327	3.9576440
1722104585	50.6588608	5.5328513
1722182690	50.6315744	3.7608825
1722189630	50.6239638	3.7755865
1722189635	50.6237310	3.7761199
1724162113	50.4527775	3.9699065
1724163805	50.4512692	3.9823525
1726255241	50.9476801	2.8625311
1728893380	50.4336802	3.9472346
1728911936	50.4446269	3.9281024
1728911982	50.4441743	3.9276893
1730470464	50.4094630	3.8789590
1736679188	50.7493158	5.1324882
1736924629	50.9302828	5.6884749
1738637620	50.6583272	5.9851883
1738645425	50.6215977	5.9457887
1738650059	50.6150939	5.8833671
1738650065	50.6161114	5.8853584
1738652433	50.5949146	5.8738356
1738674419	50.5598829	5.9630549
1738681323	50.4153933	6.0031146
1738681325	50.4191586	6.0056084
1738681326	50.4185159	6.0050167
1738681327	50.4234313	6.0178286
1738681329	50.4224446	6.0288417
1738681330	50.4230768	6.0166605
1738681331	50.4181803	6.0040638
1738682216	50.4148222	6.1106461
1738683342	50.4134095	6.1228344
1738686642	50.2898612	6.0942496
1741693179	50.4471531	3.8977183
1741693189	50.4466235	3.8757753
1742702418	50.7170861	4.6221263
